id,code,name,definition,source_id/id,system
body_29631009,"29631009","Structure of fetal parietal boss","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29640008,"29640008","Mesangial matrix inclusion","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29641007,"29641007","Structure of plantar intercuneiform ligaments","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29643005,"29643005","Structure of intermuscular bursae of gluteus muscles","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29660000,"29660000","Structure of inferior phrenic artery","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29662008,"29662008","Structure of sternocostal surface of heart","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29667002,"29667002","Inferior ileocecal recess","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29693009,"29693009","Muscularis of bronchus","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29697005,"29697005","Structure of apex of lumbar spinal cord posterior horn","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29700009,"29700009","Structure of right subclavian artery","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29704000,"29704000","Structure of parenchyma of kidney","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29707007,"29707007","Toe structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29708002,"29708002","Pituicyte","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29720005,"29720005","Cytoplasmic vacuole, not related to GERL","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29721009,"29721009","Structure of placental fetal surface","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29727008,"29727008","Structure of orbital sulci","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29729006,"29729006","Horizontal cells of retina","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29745008,"29745008","Areola structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29752005,"29752005","Entire extensor tendon and tendon sheath of great toe","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29762003,"29762003","Structure of lateral lemniscus nucleus","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29769007,"29769007","Structure of anterior auricular branch of superficial temporal artery","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29782004,"29782004","Structure of central vein of adrenal gland","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29813005,"29813005","Subcutaneous tissue structure of lateral surface of second toe","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29823001,"29823001","Belly of skeletal muscle","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29836001,"29836001","Hip region structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29850006,"29850006","Iliac crest structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29855001,"29855001","Structure of decidua parietalis","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29870000,"29870000","Umbilical cord structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29882009,"29882009","Structure of omphalomesenteric vein","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29902008,"29902008","Structure of pedicle of third thoracic vertebra (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29907002,"29907002","Structure of malleolar articular surface of tibia","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29921000,"29921000","Structure of perilymphatic duct","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29926005,"29926005","Entire efferent arteriole","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29937006,"29937006","Structure of prerubral area","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_29972009,"29972009","Entire maxillary vein","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30000000,"30000000","Structure of plantar digital artery","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30018002,"30018002","Structure of anulus fibrosus of intervertebral disc of third thoracic vertebra","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30021000,"30021000","Lower leg structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30024008,"30024008","Structure of sigmoid lymph node","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30026005,"30026005","Structure of dorsal scapular nerve","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30027001,"30027001","Protoplast membrane","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30045001,"30045001","Structure of uncinate process of pancreas","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30047009,"30047009","Pars plicata structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30052004,"30052004","Structure of arcuate ligament of pubis","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30061004,"30061004","Basophil","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30076007,"30076007","Structure of cricopharyngeal ligament","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30079000,"30079000","Entire inferior articular process of vertebra","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30097008,"30097008","Structure of nervus intermedius","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30099006,"30099006","Carpometacarpal joint structure of thumb","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30110007,"30110007","Structure of hyaloid fossa","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30114003,"30114003","Medial lemniscus structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30117005,"30117005","Transitional epithelium","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30119008,"30119008","Specialized cilium or flagellum","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30121003,"30121003","Structure of sural artery","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30127004,"30127004","Structure of medial retinal vein","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30130006,"30130006","Structure of gyrus rectus","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30135001,"30135001","Entire caudal myotome","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30141008,"30141008","Structure of mucous membrane of epiglottis","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30143006,"30143006","Structure of superior temporal gyrus (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30152002,"30152002","Subcutaneous tissue structure of vermilion border","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30157008,"30157008","Structure of posterior wall of nasopharynx","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30180000,"30180000","Tunica adventitia","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30181001,"30181001","Structure of lobe of parotid gland","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30191007,"30191007","Structure of posteromedial branch of circle of Willis","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30206001,"30206001","Structure of styloglossus muscle","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30210003,"30210003","Salivary mucous gland","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30216009,"30216009","Structure of accessory nerve nucleus","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30249000,"30249000","Structure of parietal layer of Bowman's capsule","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30267007,"30267007","Structure of ostium of inferior vena cava","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30282002,"30282002","Structure of inferior tarsal plate","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30284001,"30284001","Subcutaneous tissue structure of toe","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30291003,"30291003","Chin structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30303006,"30303006","Entire gluteus minimus muscle trochanteric bursa","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30305004,"30305004","Structure of stylopharyngeus muscle","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30308002,"30308002","Structure of submucosa of adenoid","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30314009,"30314009","Structure of deciduous molar tooth","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30315005,"30315005","Small intestinal structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30316006,"30316006","Subcutaneous tissue structure of nasolabial fold","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30322002,"30322002","Structure of lamina cribrosa of sclera","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30339000,"30339000","Flexor carpi radialis muscle structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30340003,"30340003","Structure of infrascapular region of back","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30344007,"30344007","Structure of second metatarsal articular facet of third metatarsal bone","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30356008,"30356008","Fetal dental lamina structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30359001,"30359001","Structure of occipitotemporal sulcus","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30379009,"30379009","Structure of oculomotor nerve levator palpebrae branch","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30387005,"30387005","Structure of accessory nerve pharyngeal branch","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30396005,"30396005","Hepatic parenchymal cell","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30399003,"30399003","Structure of anterior horn of lateral ventricle","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30414005,"30414005","Structure of area postrema","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30441000,"30441000","Structure of lateral surface of thumb","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30445009,"30445009","Structure of superior omental bursa","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30469008,"30469008","Buhot cell","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30474000,"30474000","Structure of vestibular ganglion","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30484004,"30484004","Membrane receptor","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30501007,"30501007","Structure of uvular muscle","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30516005,"30516005","Lysosome of male germ cell","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30518006,"30518006","Bone structure of scaphoid","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30528002,"30528002","Structure of posterior talofibular ligament (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30545007,"30545007","Cell process","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30547004,"30547004","Structure of greater trochanter of femur","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30567008,"30567008","Structure of lamina of lumbar vertebra","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30570007,"30570007","Entire gluteal artery","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30598005,"30598005","Skin structure of epigastric area","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30608006,"30608006","Skeletal muscle structure of upper limb","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30615003,"30615003","Diameter of head","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30618001,"30618001","Structure of deciduous maxillary right canine tooth","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30628005,"30628005","Structure of lateral aspect of face","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30636001,"30636001","Structure of epidural space","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30641009,"30641009","Both lacrimal glands","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30643007,"30643007","Intervertebral disc space of sixth lumbar vertebra","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30646004,"30646004","Structure of pulmonary sympathetic branches","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30663000,"30663000","Structure of anterior glenoid lip","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30679004,"30679004","Oblique fibers of gastric muscularis","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30711003,"30711003","Flocculus","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30712005,"30712005","Entire surface thalamic vein","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30722004,"30722004","Structure of interstitial tissue of uterus","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30733001,"30733001","Structure of uterine tubal muscularis","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30737000,"30737000","Structure of medulla of kidney","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_30740000,"30740000","Structure of duct of minor salivary gland","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
